scenario_id,language,num_servers,num_clients,messages_per_client,run_number,success,duration,latency_avg,latency_min,latency_max,latency_median,latency_stddev,throughput,messages_sent,messages_received,server_ports,container_ids,error_message
c_6s_60c_100m_r4,c,6,60,100,4,True,15.687473058700562,0.05066755334301673,0.02142507951546584,0.08402340624055275,0.05082235416495168,0.010537646722872681,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_100m_r5,c,6,60,100,5,True,14.687175750732422,0.04948561830027265,0.025395317204819415,0.06578168236939115,0.050932966851220396,0.009235081458956984,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_100m_r6,c,6,60,100,6,True,16.67990493774414,0.048249103625220204,0.02459327961673511,0.06949154836436328,0.0471445582156388,0.009357953549944412,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_100m_r7,c,6,60,100,7,True,13.636415481567383,0.04889707334505481,0.01,0.08665128314574808,0.049260423501957334,0.010623111088417887,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_100m_r8,c,6,60,100,8,True,18.66973614692688,0.04877213184176274,0.023289164144667113,0.07914081906887677,0.048707825284089734,0.011485787018388507,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_100m_r9,c,6,60,100,9,True,14.65950632095337,0.0502974738428541,0.01883015315192056,0.0735922440333963,0.05088363459269804,0.010521483237679692,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_100m_r10,c,6,60,100,10,True,19.63334083557129,0.04919387018907654,0.019273100430509733,0.07043806817004807,0.04922967400262042,0.009999607263621533,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_500m_r1,c,6,60,500,1,True,15.757633447647095,0.050572715822984754,0.031372599853450076,0.07788106534858555,0.04928583495250249,0.010440056420664007,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_500m_r2,c,6,60,500,2,True,16.672290563583374,0.04949070842789668,0.022278038916482286,0.07316538451150725,0.04857497661565677,0.009773799713010662,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_500m_r3,c,6,60,500,3,True,13.685541868209839,0.049206585564340155,0.02523420893718713,0.07123123908898796,0.04926834763144668,0.008943022395968414,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_500m_r4,c,6,60,500,4,True,18.66418695449829,0.05016956863732222,0.0292567384133423,0.06910255262369122,0.05029371984787494,0.009358197667263755,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_500m_r5,c,6,60,500,5,True,14.617571353912354,0.04976424681390508,0.02561136187087937,0.07220291694324905,0.04832394691626372,0.00948540728031138,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_500m_r6,c,6,60,500,6,True,19.63166046142578,0.048683555828030696,0.022190729635259292,0.07520923209818028,0.047674963532396884,0.01160861202804775,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_500m_r7,c,6,60,500,7,True,15.766663551330566,0.05016669155686721,0.02371179845690604,0.07714226945560627,0.049828509402563934,0.010334392130956813,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_500m_r8,c,6,60,500,8,True,14.567288875579834,0.05073319198789826,0.01758521730449554,0.07712507972094121,0.050510733291558085,0.01033291782165714,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_500m_r9,c,6,60,500,9,True,19.748801946640015,0.04981604681312587,0.03075088769447755,0.06957553472466363,0.050611766526504384,0.009036340994867253,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_500m_r10,c,6,60,500,10,True,14.656429529190063,0.049364283064336684,0.027836981909366346,0.07719840612444805,0.050440310685564295,0.009629004542839924,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_1000m_r1,c,6,60,1000,1,True,12.670972347259521,0.0504633607993255,0.022599183189769907,0.07523155798258552,0.05001363019931864,0.00994012850421512,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_1000m_r2,c,6,60,1000,2,True,14.633343935012817,0.04978337601978341,0.020478899798276606,0.07103722112081803,0.05044221411848433,0.010055704549319687,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_1000m_r3,c,6,60,1000,3,True,18.635498762130737,0.05087339702895965,0.026370676643834606,0.08171736301233112,0.050332714251005814,0.010720763542760452,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_1000m_r4,c,6,60,1000,4,True,15.65631103515625,0.04767488560236186,0.020631554820223122,0.06991167534235955,0.047400522916102944,0.010796827361270009,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_1000m_r5,c,6,60,1000,5,True,14.725576877593994,0.04983465131620145,0.02825360330508744,0.07499269139432724,0.04860869209428316,0.010753492226554643,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_1000m_r6,c,6,60,1000,6,True,18.686497449874878,0.04992616628549141,0.0281750184957185,0.07557259653439792,0.04983522411824198,0.008154788038573316,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_1000m_r7,c,6,60,1000,7,True,15.706928253173828,0.05053917039992155,0.02484453592949375,0.07600656082285162,0.05038699162585791,0.010488396685100371,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_1000m_r8,c,6,60,1000,8,True,14.650184392929077,0.049425816325720184,0.019045644738415312,0.08246867859014018,0.05048037140999595,0.011393561375029598,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_1000m_r9,c,6,60,1000,9,True,16.683781385421753,0.04982785387581523,0.01813179676646074,0.07335502751560663,0.04993927250940276,0.008846487864294074,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_1000m_r10,c,6,60,1000,10,True,13.700690984725952,0.05119705128324488,0.025737233670438085,0.06951298558389887,0.05166438327782129,0.009298285289321388,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_10000m_r1,c,6,60,10000,1,True,13.605943202972412,0.04929576608605777,0.018445476106405838,0.0725424077331348,0.04953414445159289,0.010647122011817313,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_10000m_r2,c,6,60,10000,2,True,13.734012126922607,0.05191838270115495,0.0258670477921568,0.07623029048444174,0.05081548198970633,0.011050253581260468,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_10000m_r3,c,6,60,10000,3,True,17.603020906448364,0.051106158443176765,0.028077845274321944,0.07635454425957727,0.0507431477092297,0.009757037990229294,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_10000m_r4,c,6,60,10000,4,True,12.678469181060791,0.05009667190887355,0.02511139681809918,0.07143799197310649,0.049788912858527136,0.009925843640237523,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_10000m_r5,c,6,60,10000,5,True,21.69554090499878,0.04989855909011172,0.021864798723756206,0.07343878146453635,0.05140864673056526,0.009857490298364453,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_10000m_r6,c,6,60,10000,6,True,15.680539846420288,0.04798221234559621,0.02853982326326656,0.07208988348242407,0.047371888174848574,0.008474596088832121,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_10000m_r7,c,6,60,10000,7,True,14.733761310577393,0.04948606097831636,0.026438312849366354,0.0716904422114919,0.04906717916642936,0.008720754322805651,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_10000m_r8,c,6,60,10000,8,True,16.593585729599,0.049742739182541525,0.02805691384341022,0.07392207391871718,0.04914703686957733,0.009926897805607536,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_10000m_r9,c,6,60,10000,9,True,13.732784509658813,0.050928765935681096,0.0301265915726613,0.08210983545135284,0.04950700681992829,0.010991214687854784,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_60c_10000m_r10,c,6,60,10000,10,True,18.676578283309937,0.05138202017064256,0.021407254303199886,0.07906682443663696,0.052123693759311786,0.010036355860024935,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_1m_r1,c,6,70,1,1,True,15.694279670715332,0.05018335941353741,0.03050151987011103,0.07220320025965743,0.04905522430917963,0.009965264840374972,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_1m_r2,c,6,70,1,2,True,12.659720420837402,0.04957154799715079,0.021723822630489692,0.07599283948419859,0.05069309985734691,0.01126560066419558,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_1m_r3,c,6,70,1,3,True,20.65255904197693,0.050723191147470696,0.019715438271891657,0.0830196881101534,0.05142184036680324,0.012220249290243044,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_1m_r4,c,6,70,1,4,True,14.677225351333618,0.04955448867473441,0.025252219630344134,0.0813539461693274,0.048424409646454544,0.010097572681352782,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_1m_r5,c,6,70,1,5,True,16.73797345161438,0.048606782951606524,0.023629759512152067,0.07418665108721698,0.04896012311325908,0.009414323840089939,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_1m_r6,c,6,70,1,6,True,13.690392017364502,0.04935446450301498,0.01933642814676317,0.07582572152850772,0.048841145047402695,0.010061589337903791,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_1m_r7,c,6,70,1,7,True,20.64566445350647,0.04984130298758602,0.024790259096694557,0.07397640048043184,0.04985265920200394,0.009451706259216652,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_1m_r8,c,6,70,1,8,True,14.681493997573853,0.04977367064424827,0.014081414202353489,0.06938258970914016,0.05125626408183112,0.010255747096716698,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_1m_r9,c,6,70,1,9,True,20.690922498703003,0.050686753078850524,0.026120967970660575,0.0798954873368389,0.05126249673240084,0.010411826440509397,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_1m_r10,c,6,70,1,10,True,14.740001201629639,0.0511912872081378,0.02895593449286503,0.07613124471184685,0.05147360979906169,0.010508565572612866,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_10m_r1,c,6,70,10,1,True,12.719086408615112,0.05034167914627861,0.023878609130410535,0.06906120316175024,0.05084532871459312,0.010030173008927017,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_10m_r2,c,6,70,10,2,True,14.665287971496582,0.04836603419003627,0.026483652410322075,0.07150883400707006,0.04859908897639245,0.009720751368720271,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_10m_r3,c,6,70,10,3,True,18.588428020477295,0.0501313029259588,0.028749205510419682,0.07653344867340148,0.050235762153304706,0.009512764671685367,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_10m_r4,c,6,70,10,4,True,15.757436990737915,0.04881080276149867,0.019610061360397488,0.07489993650233959,0.04782905887313703,0.010502595011319261,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_10m_r5,c,6,70,10,5,True,14.68414044380188,0.05176039037157286,0.03173019521546634,0.08333386468422274,0.053104536371103156,0.01058925095276247,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_10m_r6,c,6,70,10,6,True,18.60440230369568,0.050592938001389934,0.011996912904304234,0.07207958322676626,0.05245576342642422,0.011085704870033741,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_10m_r7,c,6,70,10,7,True,15.754508018493652,0.04901138038804617,0.02382224805601262,0.08486541504828823,0.0486359358947943,0.011001528948536987,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_10m_r8,c,6,70,10,8,True,14.645651817321777,0.049536585217575764,0.020212975779901627,0.07242939426682124,0.050283009041945395,0.009598269947724869,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_10m_r9,c,6,70,10,9,True,17.679043531417847,0.048927774181462304,0.027621434811738347,0.0699542008704814,0.04867904338759699,0.009391476121545575,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_10m_r10,c,6,70,10,10,True,12.678927421569824,0.04945997756793099,0.025900879693223418,0.07080031022150435,0.04920814081571956,0.009943881962496685,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_100m_r1,c,6,70,100,1,True,14.631397485733032,0.0504543557506679,0.027118013299849204,0.07012710882199272,0.04904137948812334,0.009835000680879594,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_100m_r2,c,6,70,100,2,True,12.663965940475464,0.050519075534422725,0.02658864512245823,0.07567625002175411,0.05102626080020761,0.01006348923696358,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_100m_r3,c,6,70,100,3,True,20.660892724990845,0.04979843488023108,0.023048957011495886,0.07629851726426641,0.050511208474508115,0.009816630734676361,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_100m_r4,c,6,70,100,4,True,15.622730731964111,0.04959662553177559,0.028788369106389444,0.07536846722349605,0.049346356831282405,0.009478046801979648,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_100m_r5,c,6,70,100,5,True,14.735309600830078,0.04963302735931511,0.027207146815930047,0.07083655069084485,0.05033880813349495,0.009058976316320513,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_100m_r6,c,6,70,100,6,True,16.662184715270996,0.04865006151842003,0.026817219861243597,0.07639012864638146,0.047797453375576525,0.011165134672442317,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_100m_r7,c,6,70,100,7,True,15.577052354812622,0.050705136151361255,0.028885190978141215,0.07117425016213869,0.05104563068141659,0.0106923344831085,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_100m_r8,c,6,70,100,8,True,14.693957328796387,0.04761402109869518,0.021018307320124417,0.0788686368584895,0.047851176366922085,0.010034321463889332,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_100m_r9,c,6,70,100,9,True,16.645861864089966,0.05032574301008425,0.022699273284087235,0.07477668667614012,0.050272163384339125,0.009913547365236286,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_100m_r10,c,6,70,100,10,True,13.713431596755981,0.04824854990713116,0.028675767667556386,0.07193810621553594,0.04795456785494195,0.008670579865962513,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_500m_r1,c,6,70,500,1,True,13.67621922492981,0.04896558516441637,0.022585403578183557,0.07667349728683216,0.04902531749706053,0.01119883194090633,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_500m_r2,c,6,70,500,2,True,13.658466100692749,0.05089796059269086,0.02683966781176245,0.07104464481214,0.05174478613580612,0.009400315533465901,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_500m_r3,c,6,70,500,3,True,20.681288957595825,0.049700547652838656,0.025019537878776685,0.07466110358012526,0.050760047054336455,0.009306813079736343,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_500m_r4,c,6,70,500,4,True,15.635327100753784,0.04947915070378873,0.025879919290960503,0.06837874561685509,0.04901816783424828,0.009500673353128373,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_500m_r5,c,6,70,500,5,True,14.757975816726685,0.049277870740645456,0.018908424740860335,0.07517385396530066,0.049847710907979806,0.01093821819979417,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_500m_r6,c,6,70,500,6,True,17.661255359649658,0.050111171127593626,0.02595678285481553,0.07704146512503557,0.04943361428521157,0.010186419912870526,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_500m_r7,c,6,70,500,7,True,12.58284330368042,0.04990315116556577,0.02618225774019299,0.07460885641593695,0.050385736160637795,0.009352279377305166,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_500m_r8,c,6,70,500,8,True,20.68287467956543,0.05030604248901025,0.023524975227224354,0.08416466803069542,0.04976204000812369,0.010005073884031442,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_500m_r9,c,6,70,500,9,True,14.681262731552124,0.0504652715720481,0.028744891874593507,0.07324069823557416,0.05030419196563753,0.008904528588940855,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_500m_r10,c,6,70,500,10,True,17.742725610733032,0.049161767465281704,0.024698842173733648,0.07454527022210013,0.04899395557286974,0.009672179656178849,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_1000m_r1,c,6,70,1000,1,True,15.67806100845337,0.04933540736858137,0.02773889115718035,0.07954778639014595,0.04859815372976174,0.009970630465580735,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_1000m_r2,c,6,70,1000,2,True,12.67444133758545,0.05061395222896904,0.01941474470692737,0.07987683398555452,0.05029866196042086,0.0110360795475743,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_1000m_r3,c,6,70,1000,3,True,20.69129729270935,0.04891880189081516,0.02280616968920534,0.06670868891709138,0.04875731638149812,0.008690393030896842,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_1000m_r4,c,6,70,1000,4,True,15.658552646636963,0.04992992180182197,0.026569050060956802,0.08178904416580557,0.049834975394264354,0.010736859607533728,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_1000m_r5,c,6,70,1000,5,True,14.654998064041138,0.05176313803199452,0.02618774235512681,0.07512306809483951,0.05389851223040524,0.010140463239079004,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_1000m_r6,c,6,70,1000,6,True,19.597287893295288,0.049585185455141484,0.02103812603301366,0.0756190079738039,0.0498473957724978,0.010370299284777689,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_1000m_r7,c,6,70,1000,7,True,15.691216707229614,0.05019104649031021,0.027490059442368164,0.07184265641228452,0.04909374436441957,0.010476085258872406,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_1000m_r8,c,6,70,1000,8,True,14.700113296508789,0.04868468775270209,0.021714039889764978,0.06644957660623532,0.049954969346526906,0.009045682167135144,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_1000m_r9,c,6,70,1000,9,True,19.654192686080933,0.05031521968903141,0.022558435227883644,0.074140368472486,0.04982233596345079,0.010390972477509612,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_1000m_r10,c,6,70,1000,10,True,17.6496365070343,0.05014768672986143,0.027650648383031624,0.07912733101201279,0.04960000080083801,0.009473347593420585,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_10000m_r1,c,6,70,10000,1,True,15.681354999542236,0.047658604552544045,0.022802106000766494,0.07206070795316277,0.04696233904605282,0.009740934824408406,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_10000m_r2,c,6,70,10000,2,True,15.631501197814941,0.050532385460691664,0.025335005329238536,0.07349346392651807,0.050404843699674545,0.010533003883462068,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_10000m_r3,c,6,70,10000,3,True,14.669844150543213,0.050313513610947644,0.02997003972176635,0.08126131582524027,0.05132697744293086,0.009767948811279922,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_10000m_r4,c,6,70,10000,4,True,16.620988130569458,0.05159142986742786,0.02983570510601285,0.07708337363092319,0.050811752727322225,0.010371408779249466,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_10000m_r5,c,6,70,10000,5,True,13.734703063964844,0.049927046517123944,0.019947083314972462,0.07045517669078659,0.050668422695980805,0.009208641841793534,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_10000m_r6,c,6,70,10000,6,True,20.593977451324463,0.05168007760278455,0.021318279656051573,0.07154158678446004,0.05225079681996812,0.010419868727130582,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_10000m_r7,c,6,70,10000,7,True,15.682560443878174,0.04909952491421851,0.02474437677350424,0.06977665009348777,0.049437748604298185,0.009495793814661715,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_10000m_r8,c,6,70,10000,8,True,14.733707904815674,0.04909538815586625,0.02884722738740782,0.07232768181203483,0.04886908682017732,0.008432474843495118,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_10000m_r9,c,6,70,10000,9,True,16.606040954589844,0.050448706248323816,0.030479459274198,0.07418397511163694,0.05030360234899863,0.010622952417261328,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_70c_10000m_r10,c,6,70,10000,10,True,13.745323181152344,0.04892424353813763,0.02261651643655662,0.07836756349077023,0.048381913183555524,0.011021962305131233,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_1m_r1,c,6,80,1,1,True,13.657690286636353,0.05047659149183027,0.029493073658868805,0.07645031956921744,0.05024525479541685,0.01027219288421626,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_1m_r2,c,6,80,1,2,True,13.68923306465149,0.0481452555629603,0.02622971497454953,0.07604496649099615,0.0491890261396926,0.008946062029887136,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_1m_r3,c,6,80,1,3,True,19.70024013519287,0.05007470928935404,0.02924608319047378,0.07228406747968909,0.04953431398912392,0.010119867494028394,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_1m_r4,c,6,80,1,4,True,15.650141477584839,0.04947858799978097,0.029834288071847088,0.06883454396374239,0.04974459671337343,0.008780977063377198,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_1m_r5,c,6,80,1,5,True,14.679835081100464,0.049304397557905645,0.026109496875059774,0.0745296541459759,0.04875507076339147,0.009592608439435085,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_1m_r6,c,6,80,1,6,True,19.699450254440308,0.05028208441796192,0.01902826174136844,0.07888092355711046,0.051549884923070985,0.010534536178572392,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_1m_r7,c,6,80,1,7,True,14.56607985496521,0.04797633482481525,0.02274857779635766,0.06832764198961705,0.048492245270800385,0.010226209855833373,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_1m_r8,c,6,80,1,8,True,16.73958969116211,0.05111215633209388,0.026076485288909435,0.07663541933099659,0.05194579928047842,0.01067346619748118,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_1m_r9,c,6,80,1,9,True,13.692060947418213,0.05237931794872235,0.02789581139915096,0.07408959955855372,0.05198109855097204,0.009883555931385648,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_1m_r10,c,6,80,1,10,True,17.664396286010742,0.05018049807506869,0.025642200576142884,0.07422241285250286,0.05097056690849801,0.009780811539993505,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_10m_r1,c,6,80,10,1,True,14.649847745895386,0.05041082444998512,0.02957645552535844,0.07414263587171585,0.05029244975432891,0.009600347358632869,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_10m_r2,c,6,80,10,2,True,12.741053342819214,0.04889211743039479,0.025366111479840792,0.07000207171636787,0.04911543110130547,0.008756984274532392,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_10m_r3,c,6,80,10,3,True,20.58994746208191,0.04986736207540015,0.03338838693104732,0.0715550421886227,0.04879667972055626,0.008818593548824659,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_10m_r4,c,6,80,10,4,True,15.744209289550781,0.049239306127251824,0.025656500900122847,0.07587044013926103,0.04893612412274599,0.009607608629552636,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_10m_r5,c,6,80,10,5,True,14.638850688934326,0.05085607605895964,0.03117324006158686,0.07539921929265375,0.0518062137603891,0.009826151717276953,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_10m_r6,c,6,80,10,6,True,16.66927218437195,0.05045486519733488,0.027757398373741398,0.07996183561600426,0.050619179225979485,0.010518196881063596,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_10m_r7,c,6,80,10,7,True,13.694500923156738,0.05010210934750994,0.02532288811915912,0.07789113115938327,0.050097132801885255,0.009286613723232995,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_10m_r8,c,6,80,10,8,True,18.666020393371582,0.05032082227435709,0.030580447887732558,0.08012590731193166,0.050123590616189026,0.00969997945780404,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_10m_r9,c,6,80,10,9,True,15.708576440811157,0.050170327625594445,0.02864622509334387,0.07772301670554001,0.049633194096917216,0.009009929615103194,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_10m_r10,c,6,80,10,10,True,14.606369018554688,0.05083871815493839,0.03118727772172275,0.07568082686575377,0.050262829154803394,0.009838926539196463,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_100m_r1,c,6,80,100,1,True,13.701576232910156,0.05062990116650458,0.027860822967526986,0.0711116107167083,0.05035168085148603,0.010248651058487199,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_100m_r2,c,6,80,100,2,True,13.738808393478394,0.05091095074113851,0.019547364860732615,0.0699947232787786,0.05108022248665879,0.009947796549014142,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_100m_r3,c,6,80,100,3,True,16.674699306488037,0.048361638587439804,0.030194539517499747,0.07151527875176342,0.04924949416364889,0.00922856526488331,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_100m_r4,c,6,80,100,4,True,14.662361860275269,0.050254865726211594,0.01993393853819081,0.07370063074483091,0.050637044003536275,0.01073377442276058,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_100m_r5,c,6,80,100,5,True,18.690367221832275,0.05002445612330152,0.021629026539042393,0.07396643512655521,0.05057695693068439,0.009072644546287536,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_100m_r6,c,6,80,100,6,True,12.60325574874878,0.050786184596125675,0.03027154783860112,0.07864717898907618,0.0498465909485693,0.010273672066206479,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
c_6s_80c_100m_r7,c,6,80,100,7,True,20.75956392288208,0.04890916974311504,0.02700856583210527,0.07180414321669018,0.04938842760741401,0.009303741387509308,1000,100,98,8000|8001|8002|8003|8004|8005,container_c_0,
